Code Name	Organisation Name	UPC Short Name	Organisation Type	Web URL	In Use	School Code	Institution Code	Placement Code	Sponsor Code	Department Code	User Defined Field 01	User Defined Field 02	User Defined Field 03	User Defined Field 04	User Defined Field 05	User Defined Field 06	User Defined Field 07	User Defined Field 08	User Defined Field 09	User Defined Field 10	User Defined Field 11	User Defined Field 12	User Defined Field 13	User Defined Field 14	User Defined Field 15	User Defined Field 16	User Defined Field 17	User Defined Field 18	User Defined Field 19	User Defined Field 20	Agent code	Level	Parent Organisation	Eng Primary Lang?	Status	Status start date	Status end date	Academic year style	Admissibility	Country code	Region code
7691	RKDF University		HEI	"http://www.rkdf.ac.in	"	Y						IN	IAU-025077	IMPORT~27/02/20																	RKDF University											
7692	Royal Global University		HEI	"http://rgu.ac	"	Y						IN	IAU-024912	IMPORT~27/02/20																	Royal Global University											
7693	S.P. Jain Institute of Management and Research		HEI	"http://www.spjimr.org	"	Y						IN	IAU-014171	IMPORT~27/02/20																	S.P. Jain Institute of Management and Research											
7694	Sai Nath University		HEI	"http://www.sainathuniversity.com	"	Y						IN	IAU-025067	IMPORT~27/02/20																	Sai Nath University											
7695	"Sam Higginbottom University of Agriculture, Technology and Sciences (Deemed to be University)"		HEI	"http://shuats.edu.in	"	Y						IN	IAU-014345	IMPORT~27/02/20																	"Sam Higginbottom University of Agriculture, Technology and Sciences (Deemed to be University)"											
6764	Setia Budi Mandiri University		HEI	"http://www.usbm.ac.id	"	Y						ID	IAU-019222	IMPORT~27/02/20																	Universitas Setia Budi Mandiri											
6765	Setia Budi University of Surakarta		HEI	"http://www.setiabudi.ac.id	"	Y						ID	IAU-019223	IMPORT~27/02/20																	Universitas Setia Budi Surakarta											
6766	Setih Setio School of Administrative Sciences		HEI	"http://www.stiasetihsetiomb.ac.id	"	Y						ID	IAU-025489	IMPORT~27/02/20																	Sekolah Tinggi Ilmu Administrasi Setih Setio											
6767	Shalahuddin Al-Ayyubi Institute of Islamic Studies		HEI	"http://www.yapink.net	"	Y						ID	IAU-025853	IMPORT~27/02/20																	Institut Agama Islam Shalahuddin Al-Ayyubi											
6768	Sheikh Yusuf Islamic University of Tangerang		HEI	"http://www.unistangerang.ac.id	"	Y						ID	IAU-018985	IMPORT~27/02/20																	Universitas Islam Syekh Yusuf Tangerang											
6769	Sidoarjo Nahdlatul Ulama University		HEI	"http://www.unusida.ac.id	"	Y						ID	IAU-025796	IMPORT~27/02/20																	Universitas Nahdlatul Ulama Sidoarjo											
8020	Iranshahr School of Medical Sciences		HEI	"http://www.irshums.ac.ir	"	Y						IR	IAU-026227	IMPORT~27/02/20																	Iranshahr School of Medical Sciences											
8021	Irib University		HEI	"http://iribu.ac.ir	"	Y						IR	IAU-026177	IMPORT~27/02/20																	Irib University											
8022	Isfahan Agahi Higher Institution		HEI	"http://aghigh.ac.ir	"	Y						IR	IAU-026149	IMPORT~27/02/20																	Isfahan Agahi Higher Institution											
8023	Isfahan University of Medical Sciences		HEI	"http://www.mui.ac.ir	"	Y						IR	IAU-003538	IMPORT~27/02/20																	Daneshgahe Oloom Pezeshki Isfahan											
8024	Isfahan University of Technology		HEI	"http://www.iut.ac.ir	"	Y						IR	IAU-009635	IMPORT~27/02/20																	Isfahan University of Technology											
8025	Islamic Azad University		HEI	"http://www.iau.ac.ir	"	Y						IR	IAU-003534	IMPORT~27/02/20																	Daneshgahe Azad-e-Islami											
8026	Jahrom University		HEI	"https://www.jahromu.ac.ir	"	Y						IR	IAU-026136	IMPORT~27/02/20																	D?neshg?h-e-Jahrom											
8027	Jahrom University of Medical Sciences		HEI	"http://www.jums.ac.ir	"	Y						IR	IAU-009749	IMPORT~27/02/20																	Jahrom University of Medical Sciences											
8028	Jiroft University		HEI	"https://ujiroft.ac.ir	"	Y						IR	IAU-026137	IMPORT~27/02/20																	Jiroft University											
8029	Jiroft University of Medical Sciences		HEI	"http://education.jmu.ac.ir	"	Y						IR	IAU-026231	IMPORT~27/02/20																	Jiroft University of Medical Sciences											
8030	Jundi Shapur University of Technology		HEI	"http://en.jsu.ac.ir	"	Y						IR	IAU-026139	IMPORT~27/02/20																	Jundi Shapur University of Technology											
8031	K.N. Toosi University of Technology		HEI	"http://en.kntu.ac.ir	"	Y						IR	IAU-003529	IMPORT~27/02/20																	Daneshgah-e-Khajeh Nassir-o-diné Toosi											
8032	Kashan University of Medical Sciences and Health Services		HEI	"http://www.kaums.ac.ir	"	Y						IR	IAU-010159	IMPORT~27/02/20																	Kashan University of Medical Sciences and Health Services											
8033	Kashmar Higher Education Institute		HEI	"http://www.ihekashmar.ac.ir	"	Y						IR	IAU-026119	IMPORT~27/02/20																	Kashmar Higher Education Institute											
8034	Kerman Medical University		HEI	"http://www.kmu.ac.ir	"	Y						IR	IAU-010292	IMPORT~27/02/20																	Kerman Medical University											
8035	Kermanshah University of Medical Sciences		HEI	"http://www.kums.ac.ir	"	Y						IR	IAU-010293	IMPORT~27/02/20																	Kermanshah University of Medical Sciences											
8036	Kermanshah University of Technology		HEI	"http://www.kut.ac.ir/en	"	Y						IR	IAU-026140	IMPORT~27/02/20																	Kermanshah University of Technology											
8037	Khalkhal University of Medical Sciences		HEI	"http://khalums.ac.ir	"	Y						IR	IAU-026244	IMPORT~27/02/20																	Khalkhal University of Medical Sciences											
9702	Lesotho Boston Health Alliance		HEI	"http://www.bu.edu/lesotho	"	Y						LS	IAU-024467	IMPORT~27/02/20																	Lesotho Boston Health Alliance											
9703	Lesotho Institute of Public Administration and Management		HEI	"	"	Y						LS	IAU-010915	IMPORT~27/02/20																	Lesotho Institute of Public Administration and Management											
9704	National University of Lesotho		HEI	"http://www.nul.ls	"	Y						LS	IAU-012549	IMPORT~27/02/20																	National University of Lesotho											
9705	Aleksandras Stulginskis University		HEI	"http://www.asu.lt	"	Y						LT	IAU-000821	IMPORT~27/02/20																	Aleksandro Stulginskio Universitetas											
9706	European Humanities University		HEI	"http://www.ehu.lt	"	Y						LT	IAU-004874	IMPORT~27/02/20																	Europos Humanitarinis Universitetas											
9707	ISM University of Management and Economics		HEI	"http://www.ism.lt	"	Y						LT	IAU-009647	IMPORT~27/02/20																	ISM Vadybos ir ekonomikos universitetas											
9708	Kaunas University of Technology		HEI	"http://www.ktu.lt	"	Y						LT	IAU-010192	IMPORT~27/02/20																	Kauno Technologijos Universitetas											
9709	Kazimieras Simonavi?ius University		HEI	"http://www.ksu.lt/	"	Y						LT	IAU-022872	IMPORT~27/02/20																	Kazimiero Simonavi?iaus universitetas											
9710	Klaip?da University		HEI	"http://www.ku.lt	"	Y						LT	IAU-010408	IMPORT~27/02/20																	Klaip?dos Universitetas											
9711	LCC International University		HEI	"http://www.lcc.lt	"	Y						LT	IAU-010875	IMPORT~27/02/20																	LCC Tarptautinis Universitetas											
9713	Lithuanian Sports University		HEI	"http://www.lsu.lt/	"	Y						LT	IAU-022868	IMPORT~27/02/20																	Lietuvos sporto universitetas											
10110	Pyay Technological University		HEI	"	"	Y						MM	IAU-022254	IMPORT~27/02/20																	Pyay Technological University											
10111	Pyay University of Computer Studies		HEI	"	"	Y						MM	IAU-022304	IMPORT~27/02/20																	Pyay University of Computer Studies											
10112	Sagaing Institute of Education		HEI	"	"	Y						MM	IAU-014187	IMPORT~27/02/20																	Sagaing Institute of Education											
10113	Sagaing University of Cooperatives		HEI	"	"	Y						MM	IAU-022289	IMPORT~27/02/20																	Sagaing University of Cooperatives											
10114	Sittway Technological University		HEI	"	"	Y						MM	IAU-022235	IMPORT~27/02/20																	Sittway Technological University											
10115	Sittway University		HEI	"	"	Y						MM	IAU-015468	IMPORT~27/02/20																	Sittway University											
10116	Sittway University of Computer Studies		HEI	"	"	Y						MM	IAU-022236	IMPORT~27/02/20																	Sittway University of Computer Studies											
10117	Taunggyi University		HEI	"	"	Y						MM	IAU-016177	IMPORT~27/02/20																	Taunggyi University											
10118	Taungoo Educational College		HEI	"	"	Y						MM	IAU-001367	IMPORT~27/02/20																	Taungoo Educational College											
10119	Taungoo Technological University		HEI	"	"	Y						MM	IAU-022243	IMPORT~27/02/20																	Taungoo Technological University											
10120	Taungoo University		HEI	"	"	Y						MM	IAU-016810	IMPORT~27/02/20																	Taungoo University											
10121	Taungoo University of Computer Studies		HEI	"	"	Y						MM	IAU-022303	IMPORT~27/02/20																	Taungoo University of Computer Studies											
10122	"Technological University, Mandalay"		HEI	"http://www.most.gov.mm/mdytu/	"	Y						MM	IAU-022311	IMPORT~27/02/20																	"Technological University, Mandalay"											
10123	Thanlyin Technological University		HEI	"	"	Y						MM	IAU-022280	IMPORT~27/02/20																	Thanlyin Technological University											
10124	University for Development of National Races		HEI	"	"	Y						MM	IAU-022255	IMPORT~27/02/20																	University for Development of National Races											
10125	"University of Computer Studies, Yangon"		HEI	"http://www.ucsy.edu.mm/	"	Y						MM	IAU-020123	IMPORT~27/02/20																	"University of Computer Studies, Yangon"											
10126	"University of Culture, Mandalay"		HEI	"http://www.culture.gov.mm/Universities/NUAC_MDY/default.asp	"	Y						MM	IAU-022314	IMPORT~27/02/20																	"University of Culture, Mandalay"											
8880	Shuchiin University		HEI	"http://www.shuchiin.ac.jp	"	Y						JP	IAU-015379	IMPORT~27/02/20																	Shuchiin Daigaku											
8881	Shujitsu University		HEI	"http://www.shujitsu.ac.jp	"	Y						JP	IAU-015380	IMPORT~27/02/20																	Shujitsu Daigaku											
8882	Shukutoku University		HEI	"http://www.shukutoku.ac.jp	"	Y						JP	IAU-015381	IMPORT~27/02/20																	Shukutoku Daigaku											
8883	Shumei University		HEI	"http://www.shumei-u.ac.jp	"	Y						JP	IAU-015382	IMPORT~27/02/20																	Shumei Daigaku											
8884	Soai University		HEI	"http://www.soai.ac.jp	"	Y						JP	IAU-015497	IMPORT~27/02/20																	Soai Daigaku											
8885	Sojo University		HEI	"http://www.sojo-u.ac.jp	"	Y						JP	IAU-015516	IMPORT~27/02/20																	Sojo Daigaku											
8886	Soka University		HEI	"http://www.soka.ac.jp	"	Y						JP	IAU-015518	IMPORT~27/02/20																	Soka Daigaku											
8887	Sonoda Women's University		HEI	"http://www.sonoda-u.ac.jp	"	Y						JP	IAU-015536	IMPORT~27/02/20																	Sonoda Gakuen Joshi Daigaku											
8888	Sophia University		HEI	"http://www.sophia.ac.jp	"	Y						JP	IAU-009953	IMPORT~27/02/20																	Jochi Daigaku											
8889	St. Catherine University		HEI	"http://www.catherine.ac.jp	"	Y						JP	IAU-014606	IMPORT~27/02/20																	Sei Katarina Daigaku											
8890	St. Luke's International University		HEI	"http://www.slcn.ac.jp	"	Y						JP	IAU-014620	IMPORT~27/02/20																	Seiruka Kokusai Daigaku											
8891	St. Marianna University School of Medicine		HEI	"http://www.marianna-u.ac.jp	"	Y						JP	IAU-014607	IMPORT~27/02/20																	Sei Marianna Ika Daigaku											
8892	St.Mary's College		HEI	"http://www.st-mary.ac.jp	"	Y						JP	IAU-021988	IMPORT~27/02/20																	Sei Marian Gakuin Daigaku											
8893	Sugino Fashion College		HEI	"http://www.sugino-fc.ac.jp	"	Y						JP	IAU-015922	IMPORT~27/02/20																	Sugino Fukushoku Daigaku											
8894	Sugiyama Jogakuen University		HEI	"http://www.sugiyama-u.ac.jp	"	Y						JP	IAU-015923	IMPORT~27/02/20																	Sugiyama Jogakuen Daigaku											
8895	Surugadai University		HEI	"http://www.surugadai.ac.jp	"	Y						JP	IAU-015989	IMPORT~27/02/20																	Surugadai Daigaku											
8896	Suzuka International University		HEI	"http://www.suzuka-iu.ac.jp	"	Y						JP	IAU-015997	IMPORT~27/02/20																	Suzuka Kokusai Daigaku											
8897	Suzuka University of Medical Science		HEI	"http://www.suzuka-u.ac.jp	"	Y						JP	IAU-015996	IMPORT~27/02/20																	Suzuka Iryo Kagaku Daigaku											
8898	Taisei Gakuin University		HEI	"http://www.tgu.ac.jp	"	Y						JP	IAU-016080	IMPORT~27/02/20																	Taisei Gakuin Daigaku											
8899	Taisho University		HEI	"http://www.tais.ac.jp	"	Y						JP	IAU-016083	IMPORT~27/02/20																	Taisho Daigaku											
8900	Takachiho University		HEI	"http://www.takachiho.ac.jp	"	Y						JP	IAU-016102	IMPORT~27/02/20																	Takachiho Daigaku											
8901	Takamatsu University		HEI	"http://www.takamatsu-u.ac.jp	"	Y						JP	IAU-016103	IMPORT~27/02/20																	Takamatsu Daigaku											
8902	Takaoka University of Law		HEI	"http://www.takaoka.ac.jp	"	Y						JP	IAU-016104	IMPORT~27/02/20																	Takaoka Hoka Daigaku											
8903	Takarazuka University		HEI	"http://www.takara-univ.ac.jp	"	Y						JP	IAU-016105	IMPORT~27/02/20																	Takarazuka Daigaku											
8904	Takarazuka University of Medical and Health Care		HEI	"http://www.tumh.ac.jp	"	Y						JP	IAU-021992	IMPORT~27/02/20																	Takarazuka Iry? Daigaku											
8905	Takasaki City University of Economics		HEI	"http://www.tcue.ac.jp	"	Y						JP	IAU-016106	IMPORT~27/02/20																	Takasaki Keizai Daigaku											
8907	Takasaki University of Health and Welfare		HEI	"http://www.takasaki-u.ac.jp	"	Y						JP	IAU-016107	IMPORT~27/02/20																	Takasaki Kenko Fukushi Daigaku											
9385	Korea Soongsil Cyber University		HEI	"http://kcu.ac	"	Y						KR	IAU-022339	IMPORT~27/02/20																	Korea Soongsil Cyber University											
9386	Korea University		HEI	"http://www.korea.edu	"	Y						KR	IAU-010533	IMPORT~27/02/20																	Korea University											
6852	Surakarta University		HEI	"http://www.unsa.ac.id	"	Y						ID	IAU-019244	IMPORT~27/02/20																	Universitas Surakarta											
6853	Surapati University		HEI	"http://www.surapati.ac.id	"	Y						ID	IAU-019245	IMPORT~27/02/20																	Universitas Surapati											
6854	Surya Global College of Health Sciences		HEI	"http://www.stikessuryaglobal.ac.id	"	Y						ID	IAU-025739	IMPORT~27/02/20																	Sekolah Tinggi Ilmu Kesehatan Surya Global											
6855	Surya Nusantara College of Economics		HEI	"	"	Y						ID	IAU-014870	IMPORT~27/02/20																	Sekolah Tinggi Ilmu Ekonomi Surya Nusantara											
6856	Suryadarma Aerospace Engineering University		HEI	"http://universitassuryadarma.ac.id	"	Y						ID	IAU-019246	IMPORT~27/02/20																	Universitas Dirgantara Marsekal Suryadarma											
6857	Suryakancana University		HEI	"http://unsur.ac.id	"	Y						ID	IAU-019247	IMPORT~27/02/20																	Universitas Suryakancana											
6858	Sutomo University		HEI	"https://unsut.ac.id	"	Y						ID	IAU-019248	IMPORT~27/02/20																	Universitas Sutomo											
6859	Swadaya College of Economics		HEI	"http://www.stieswadaya.ac.id	"	Y						ID	IAU-014871	IMPORT~27/02/20																	Sekolah Tinggi Ilmu Ekonomi Swadaya											
